data,hora,umidade_%
01/01/2000,00:01:05,25.90
01/01/2000,00:01:06,25.90
01/01/2000,00:01:07,25.90
01/01/2000,00:01:08,25.90
01/01/2000,00:01:09,25.90
01/01/2000,00:01:10,25.90
01/01/2000,00:01:11,25.90
01/01/2000,00:01:12,25.90
01/01/2000,00:01:13,25.90
01/01/2000,00:01:15,25.90
01/01/2000,00:01:16,25.90
01/01/2000,00:01:17,25.90
01/01/2000,00:01:18,25.90
01/01/2000,00:01:19,25.90
01/01/2000,00:01:20,25.90
01/01/2000,00:01:21,25.90
01/01/2000,00:01:22,25.90
01/01/2000,00:01:23,25.90
01/01/2000,00:01:24,25.90
01/01/2000,00:01:25,25.90
01/01/2000,00:01:26,25.90
01/01/2000,00:01:27,25.90
01/01/2000,00:01:28,25.90
01/01/2000,00:01:29,25.80
01/01/2000,00:01:30,25.80
01/01/2000,00:01:31,25.90
01/01/2000,00:01:32,25.90
01/01/2000,00:01:33,25.90
01/01/2000,00:01:35,25.90
01/01/2000,00:01:36,25.90
01/01/2000,00:01:37,25.90
01/01/2000,00:01:38,25.90
01/01/2000,00:01:39,25.90
01/01/2000,00:01:40,25.90
01/01/2000,00:01:41,25.90
01/01/2000,00:01:42,25.90
01/01/2000,00:01:43,25.90
01/01/2000,00:01:44,25.90
01/01/2000,00:01:45,25.90
01/01/2000,00:01:46,25.90
01/01/2000,00:01:47,25.90
01/01/2000,00:01:48,25.90
01/01/2000,00:01:49,25.90
01/01/2000,00:01:50,25.90
01/01/2000,00:01:51,25.90
01/01/2000,00:01:52,25.90
01/01/2000,00:01:53,25.90
